age,experience,licence,NCD,PostcodeArea,make,EngineCC,fuel,value,vehicle_age,ownership,vehicle_kept,mileage,use,claims,price,train_test
30,2,Full,2,DE,FORD,1299,P,500,14,0,Road,5000,SDP&C,1,693,0
47,19,Full,6,B,PEUGEOT,1587,P,2500,10,0,Road,5000,SDP,0,596,0
47,20,Full,5,OL,HONDA,1668,P,2200,11,0,Drive,5000,SDP,0,1036,0
22,2,Full,2,CV,FORD,1242,P,6700,1,1,Drive,6000,SDP&C,0,798,0
47,28,Full,20,IP,MERCEDES-BENZ,1461,D,11300,3,1,Drive,4000,Business,0,239,0
44,27,Full,2,PA,AUDI,1968,D,4700,9,0,Road,8000,SDP&C,2,421,0
31,3,Full,2,M,FORD,1242,P,300,16,1,Drive,6000,SDP&C,0,1083,0
54,36,Full,13,RH,HONDA,2204,D,8300,8,7,Drive,5000,SDP,0,291,0
23,0,Full,0,WV,MINI,1598,P,1300,12,0,Drive,7000,SDP,0,2880,0
35,18,Full,8,EH,PEUGEOT,1397,P,2000,6,6,Road,5000,Business,0,272,0
66,48,Full,4,SA,VOLVO,2400,D,15600,6,1,Drive,7000,SDP,0,336,0
80,49,Full,9,CH,PEUGEOT,998,P,800,10,7,Road,4500,SDP,0,324,0
24,5,Full,5,SP,BMW,1995,D,5900,8,4,Other,15000,SDP,0,856,0
20,3,Full,2,GU,HYUNDAI,1341,P,800,13,0,Drive,3000,SDP,0,1006,0
40,22,Full,2,TS,MINI,1598,P,5000,11,1,Garage,10000,SDP&C,0,754,0
41,24,Full,0,BA,NISSAN,1461,D,6800,4,2,Road,9000,Business,1,560,0
55,30,Full,12,KA,FORD,999,P,8800,1,0,Road,5000,Business,0,222,0
58,41,Full,20,PL,JEEP,2777,D,15000,8,0,Drive,3000,SDP,0,398,0
37,10,Full,10,MK,AUDI,1968,D,3900,9,2,Drive,10000,SDP&C,0,788,0
20,1,Full,0,CH,AUDI,1395,P,10300,4,0,Drive,3000,SDP,0,2937,0
66,49,Full,20,BD,VAUXHALL,1796,P,400,16,2,Drive,5000,SDP,0,419,0
21,4,Full,4,LN,PEUGEOT,1360,P,300,15,4,Drive,3500,SDP&C,0,501,0
38,20,Full,9,BS,VOLVO,1560,D,8700,4,1,Other,5000,SDP&C,0,269,0
21,1,Full,1,TS,VAUXHALL,1229,P,700,11,1,Garage,5000,SDP&C,0,2014,0
25,8,Full,6,MK,MITSUBISHI,2477,D,2200,11,4,Drive,5000,SDP&C,0,547,0
48,28,Full,9,DT,PEUGEOT,1360,P,900,10,4,Road,5000,SDP&C,0,149,0
47,27,Full,14,WN,RENAULT,1598,P,800,10,2,Road,8000,SDP&C,0,504,0
29,12,Full,12,OX,PEUGEOT,1360,P,400,14,0,Drive,2000,SDP,0,324,0
48,22,Full,9,FK,MITSUBISHI,1968,D,4900,8,2,Road,8000,SDP&C,0,229,0
43,26,Full,10,SN,BMW,1995,D,4300,10,1,Drive,5000,SDP,0,347,0
27,1,Full,1,NE,BMW,2993,D,21800,2,0,Garage,3000,SDP,0,2956,0
50,29,Full,20,NN,LANDROVER,1951,D,2000,15,4,Road,4000,SDP&C,1,267,0
66,30,Full,9,CM,HYUNDAI,1248,P,2100,6,1,Road,3000,SDP,1,241,0
58,39,Full,7,BH,AUDI,1781,P,2200,14,6,Drive,5000,Business,0,262,0
22,5,Full,3,PO,RENAULT,1149,P,3200,5,0,Drive,10000,SDP&C,0,544,0
19,2,Full,1,EH,FORD,1753,D,300,15,0,Drive,6000,SDP,0,1464,0
30,12,Full,7,KT,FORD,1242,P,3200,3,0,Road,5000,SDP&C,1,305,0
61,44,Full,17,PO,BMW,1995,D,17300,3,2,Drive,5000,SDP,0,215,0
21,4,Full,3,PR,FORD,1242,P,4900,4,2,Road,6000,SDP&C,0,920,0
45,22,Full,1,WD,MINI,1598,P,2300,10,1,Drive,5000,Business,3,655,0
77,43,Full,10,SK,HONDA,2199,D,17800,2,1,Garage,10000,SDP,0,404,0
49,12,Full,12,PO,VAUXHALL,1598,P,500,12,0,Drive,5000,SDP&C,0,252,0
46,25,Full,20,ME,VAUXHALL,1229,P,2800,6,0,Road,5000,SDP,0,295,0
33,15,Full,8,KY,BMW,1995,D,17700,3,2,Garage,8000,SDP,2,421,0
51,25,Full,0,WV,VAUXHALL,973,P,100,16,0,Drive,4000,Business,1,2016,0
34,17,Full,2,G,PEUGEOT,1199,P,6300,1,0,Road,15000,SDP&C,0,420,0
41,24,Full,6,NG,JAGUAR,1998,D,1600,11,0,Drive,7000,SDP&C,0,462,0
63,26,Full,9,G,CHEVROLET,1206,P,4500,3,3,Drive,500,SDP,1,176,0
30,12,Full,6,RH,VAUXHALL,1364,P,800,10,0,Garage,10000,SDP,1,425,0
47,11,Full,1,CO,CITROEN,1360,P,100,18,1,Drive,2000,SDP&C,0,612,0
21,2,Full,2,SS,BMW,1995,D,7300,7,0,Drive,4000,SDP,0,1479,0
19,1,Full,1,GL,BMW,1596,P,4900,8,1,Garage,1000,SDP,0,2419,0
29,11,Full,3,KT,BMW,2996,P,5200,9,2,Drive,5000,SDP&C,0,809,0
29,10,Full,9,NE,AUDI,1197,P,7900,4,3,Drive,6000,SDP&C,0,340,0
29,9,Full,10,SO,AUDI,1896,D,800,16,3,Road,6000,SDP&C,0,854,0
37,9,Full,8,DA,MERCEDES-BENZ,2987,D,10000,7,0,Garage,4000,SDP,0,830,0
39,8,Full,8,EX,CHEVROLET,995,P,1400,6,1,Drive,12000,SDP,0,233,0
30,11,Full,10,BH,FORD,1596,P,600,11,0,Drive,5000,SDP,0,607,0
39,21,Full,10,SO,MAZDA,2616,P,1200,11,9,Drive,5000,SDP,1,391,0
39,20,Full,10,B,NISSAN,1598,P,9300,3,0,Drive,10000,SDP&C,0,651,0
39,18,Full,0,E,BMW,2497,D,2800,13,0,Drive,5000,SDP,0,2289,0
23,5,Full,4,DY,VOLKSWAGEN,1390,P,1500,13,2,Drive,15000,SDP&C,0,647,0
48,30,Full,17,CM,FORD,1999,P,9500,6,5,Drive,18000,Business,0,285,0
64,32,Full,13,WS,CITROEN,1997,D,600,15,2,Drive,7000,SDP&C,0,268,0
31,8,Full,8,BR,FORD,1596,P,300,14,2,Other,10000,SDP&C,0,641,0
38,19,Full,7,WV,CITROEN,1398,D,800,9,1,Drive,12000,Business,0,485,0
34,15,Full,15,FK,FORD,1242,P,4100,5,2,Road,7000,SDP&C,0,218,0
17,1,Provisional,0,GU,FORD,1242,P,200,20,0,Drive,4000,SDP&C,0,1969,0
62,36,Full,9,EH,VAUXHALL,1686,D,11200,2,2,Drive,8000,SDP&C,0,220,0
21,4,Full,4,NP,CITROEN,1360,P,600,11,1,Other,5000,SDP&C,0,772,0
28,9,Full,8,OL,SAAB,1910,D,1400,11,0,Other,12000,SDP&C,0,972,0
46,28,Full,0,B,VOLKSWAGEN,1390,P,300,16,0,Road,2000,Business,0,713,0
42,1,Full,1,NE,CITROEN,1360,P,600,11,0,Road,3000,SDP,0,536,0
38,17,Full,17,WA,NISSAN,1461,D,8300,4,2,Drive,8000,SDP&C,0,446,0
52,27,Full,11,ML,NISSAN,1769,P,900,11,8,Road,3500,SDP&C,0,195,0
24,0,Full,0,S,RENAULT,1461,D,3900,6,0,Road,4500,Business,0,2633,0
27,5,Full,5,WN,VAUXHALL,1956,D,3200,7,0,Drive,8000,SDP&C,0,764,0
66,23,Full,20,OX,AUDI,1896,D,1000,15,0,Garage,5000,SDP,0,452,0
20,2,Provisional,0,G,FIAT,1242,P,1200,13,0,Other,5000,SDP&C,0,760,0
27,5,Full,3,HU,VAUXHALL,1598,P,2700,6,2,Road,7000,SDP,1,630,0
84,43,Full,9,KT,FORD,1596,P,600,10,10,Garage,4000,SDP,0,472,0
33,15,Full,11,EN,BMW,1995,D,13000,3,2,Road,6000,SDP&C,2,512,0
64,47,Full,20,B,FORD,1388,P,6000,5,4,Drive,7000,SDP,0,297,0
72,28,Full,9,S,TOYOTA,998,P,1700,7,0,Drive,3000,SDP,0,257,0
69,40,Full,20,NE,FIAT,1242,P,3600,4,1,Road,4000,SDP,0,213,0
35,13,Full,10,B,TOYOTA,1296,P,1400,10,8,Road,10000,SDP&C,0,572,0
40,21,Full,8,GL,VAUXHALL,2198,P,1700,11,3,Drive,4000,SDP&C,0,360,0
46,18,Full,1,TN,BMW,1995,P,5300,10,0,Other,5000,SDP,0,720,0
53,35,Full,20,EH,SEAT,1968,D,2900,7,6,Road,5000,SDP,0,183,0
24,7,Full,6,NE,HONDA,1998,P,3100,10,3,Road,6500,SDP,0,1087,0
47,30,Full,11,KY,FORD,1998,D,900,11,0,Drive,5000,SDP,0,449,0
27,0,Full,0,DE,FIAT,875,P,4200,5,0,Road,4000,SDP,0,916,0
25,6,Full,5,PL,BMW,1995,D,7400,8,0,Drive,7000,SDP&C,0,743,0
40,20,Full,2,BH,FORD,1596,P,500,18,2,Road,8000,SDP&C,0,315,0
49,30,Full,0,SA,SUZUKI,996,P,3300,3,0,Drive,6000,SDP,0,397,0
34,14,Full,9,HP,MERCEDES-BENZ,1397,P,1200,14,5,Drive,5000,SDP&C,1,428,0
36,16,Full,1,S,SUZUKI,1328,P,1800,9,2,Road,12000,SDP&C,0,587,0
17,0,Full,0,WD,FORD,1297,P,600,11,0,Road,3000,SDP,0,2548,0
31,15,Full,3,HA,AUDI,1968,D,13900,4,0,Drive,5000,SDP&C,1,1294,0
56,32,Full,20,CH,VAUXHALL,1398,P,2600,5,4,Drive,8000,SDP&C,0,262,0
34,17,Full,1,NR,MERCEDES-BENZ,1796,P,6500,8,2,Garage,3000,SDP,0,490,0
59,35,Full,9,PL,PEUGEOT,1587,P,400,14,0,Garage,3000,SDP,0,191,0
18,1,Full,1,CF,FORD,1242,P,4200,3,1,Drive,6000,SDP,0,1479,0
40,17,Full,1,DG,SKODA,1968,D,2000,10,0,Drive,4000,SDP&C,0,642,0
51,32,Full,7,HU,RENAULT,1149,P,1300,10,0,Garage,5000,SDP&C,0,270,0
25,5,Full,1,S,FORD,1596,P,300,14,0,Garage,4000,SDP,0,1407,0
51,0,Full,4,SR,TOYOTA,998,P,200,17,0,Garage,2500,SDP,0,1310,0
52,32,Full,10,CV,FIAT,1242,P,5500,2,0,Garage,3000,SDP,0,184,0
50,33,Full,9,PH,VAUXHALL,1398,P,3200,4,2,Drive,10000,SDP,0,199,0
74,50,Full,15,IV,PEUGEOT,1199,P,8800,2,2,Drive,10000,SDP,0,302,0
26,8,Full,2,SN,FORD,1242,P,900,10,5,Road,10000,SDP,0,357,0
25,2,Full,1,DH,CITROEN,1598,P,5900,3,0,Drive,5000,Business,1,1145,0
28,9,Full,6,SN,HONDA,1997,P,400,16,0,Drive,5000,SDP&C,0,502,0
57,35,Full,9,PE,VOLVO,1997,D,1300,12,3,Drive,10000,SDP&C,0,331,0
23,5,Full,1,BS,MERCEDES-BENZ,1796,P,5300,8,0,Road,4000,SDP,0,1282,0
20,2,Full,1,YO,VOLVO,1596,P,3500,9,0,Garage,8000,SDP,0,948,0
34,16,Full,6,WF,PEUGEOT,1587,P,1300,10,1,Drive,8000,SDP&C,0,611,0
69,43,Full,10,GU,JEEP,2776,D,2000,10,2,Other,3000,SDP&C,0,214,0
35,18,Full,4,SP,BMW,1995,D,20900,1,0,Garage,10000,SDP,0,679,0
48,29,Full,11,W,TOYOTA,1296,P,1500,10,0,Drive,5000,SDP,0,432,0
69,46,Full,13,GL,CITROEN,1560,D,2900,8,1,Drive,5000,SDP&C,0,210,0
47,30,Full,5,KT,FIAT,1368,P,4500,7,2,Road,6000,SDP&C,1,310,0
48,28,Full,20,BS,NISSAN,1461,D,6600,4,3,Drive,3000,SDP&C,0,345,0
48,26,Full,16,BT,VAUXHALL,1994,D,500,13,12,Garage,3000,SDP,0,601,0
37,17,Full,6,G,VAUXHALL,1598,P,800,10,3,Road,2000,SDP&C,0,462,0
47,26,Full,20,NN,VAUXHALL,1796,P,1900,9,5,Drive,6000,SDP&C,0,245,0
49,30,Full,8,RM,BMW,2979,P,51000,1,0,Drive,8000,SDP&C,1,1115,0
34,9,Full,8,HU,VAUXHALL,1398,P,6400,3,3,Road,4000,SDP,0,366,0
29,11,Full,0,SN,RENAULT,1149,P,2100,7,0,Road,5000,SDP&C,1,677,0
26,9,Full,3,CV,PEUGEOT,1997,D,1000,12,3,Drive,5000,SDP&C,0,552,0
34,13,Full,6,PR,VAUXHALL,1686,D,7100,4,0,Drive,5000,SDP&C,3,869,0
25,7,Full,7,HP,MINI,1499,P,15500,1,0,Drive,8000,SDP&C,1,547,0
46,10,Full,8,PO,PEUGEOT,1997,P,600,14,1,Garage,8000,SDP,0,320,0
75,56,Full,7,B,FIAT,1242,P,1600,8,7,Garage,2000,SDP,0,232,0
81,60,Full,20,IP,NISSAN,1198,P,5500,4,1,Drive,5000,SDP,1,404,0
72,40,Full,9,CT,PEUGEOT,1397,P,1300,8,0,Road,6000,SDP,1,344,0
79,55,Full,20,OX,FORD,1796,P,0,17,9,Drive,3000,SDP,0,213,0
85,60,Full,20,NG,FORD,1398,D,3700,6,1,Garage,4000,SDP,0,402,0
30,10,Full,0,WV,FORD,1596,P,1700,8,0,Drive,5000,SDP,0,1756,0
68,44,Full,5,DH,FORD,1498,D,6500,3,0,Drive,8000,SDP,0,261,0
27,0,Full,0,AL,MERCEDES-BENZ,1397,P,500,15,1,Drive,5000,SDP&C,0,1253,0
52,21,Full,11,LE,PEUGEOT,1360,P,300,16,1,Road,8500,SDP&C,0,385,0
33,16,Full,9,ME,VAUXHALL,1796,P,2900,8,2,Drive,5000,SDP,0,256,0
67,50,Full,20,NG,MERCEDES-BENZ,2688,D,2700,14,0,Drive,5000,SDP,0,325,0
39,22,Full,9,RG,VAUXHALL,1598,P,1400,7,2,Drive,10000,Business,0,412,0
64,48,Full,10,HU,VAUXHALL,1796,P,1600,9,5,Drive,6000,SDP,0,171,0
23,3,Full,1,E,VAUXHALL,1229,P,1000,12,0,Road,8000,SDP&C,0,1316,0
30,12,Full,6,TQ,AUDI,1781,P,600,16,0,Drive,3000,SDP&C,0,406,0
36,15,Full,8,TN,VOLKSWAGEN,3189,P,4900,8,5,Road,5000,SDP,2,588,0
40,15,Full,9,SK,MERCEDES-BENZ,2148,D,6000,8,0,Drive,6000,SDP,1,1190,0
58,33,Full,20,S,VAUXHALL,1796,P,4000,5,3,Drive,4000,SDP&C,0,242,0
61,40,Full,10,IP,MERCEDES-BENZ,2143,D,38000,0,0,Drive,8000,SDP,1,272,0
82,50,Full,0,DG,BMW,2494,P,1000,17,10,Drive,3000,SDP,0,708,0
69,48,Full,20,B,PEUGEOT,998,P,2100,6,5,Drive,2000,SDP,1,223,0
54,36,Full,20,TR,MAZDA,1498,P,400,16,0,Drive,10000,SDP,0,176,0
81,60,Full,9,OL,NISSAN,1240,P,800,14,0,Drive,5000,SDP,0,1069,0
21,3,Full,0,NN,VAUXHALL,2172,D,1000,14,0,Garage,5000,SDP,0,1961,0
81,60,Full,10,W,FORD,1242,P,3700,6,5,Drive,2000,SDP,1,719,0
58,40,Full,20,AB,NISSAN,1461,D,11200,3,2,Road,19000,SDP,1,351,0
28,8,Full,2,KY,VAUXHALL,1399,P,10000,1,0,Drive,8000,SDP,0,522,0
43,8,Full,0,WV,VAUXHALL,1910,D,1800,11,0,Road,5000,SDP,1,1623,0
82,54,Full,12,RM,FORD,1297,P,700,9,1,Drive,3000,SDP,0,466,0
24,7,Full,5,BN,CITROEN,1124,P,400,13,4,Drive,7000,SDP,0,285,0
32,15,Full,0,YO,BMW,2993,D,15200,7,0,Garage,5000,SDP,0,1083,0
38,3,Full,0,EN,FORD,1388,P,2600,7,0,Drive,3000,SDP&C,0,1503,0
47,24,Full,0,SA,AUDI,1968,D,2600,11,0,Road,2000,SDP,0,1185,0
57,38,Full,8,TF,FIAT,1242,P,3700,3,0,Drive,5000,SDP,0,201,0
53,22,Full,12,KY,FORD,1753,D,300,14,0,Drive,7000,SDP,1,1681,0
36,7,Full,9,SA,CITROEN,1560,D,8300,2,0,Road,10000,SDP&C,1,358,0
54,36,Full,10,TS,VAUXHALL,1598,P,300,14,5,Road,8000,SDP&C,0,263,0
46,29,Full,2,WA,AUDI,2698,D,5700,8,0,Road,12000,SDP&C,0,1277,0
66,45,Full,10,NG,VOLKSWAGEN,1984,P,23700,1,0,Drive,6000,SDP,0,260,0
30,12,Full,9,YO,VOLKSWAGEN,1598,D,9100,3,2,Drive,7000,SDP&C,0,249,0
48,25,Full,10,HU,VAUXHALL,998,P,1200,9,8,Road,6000,SDP&C,0,145,0
78,51,Full,11,LS,KIA,1086,P,2700,5,4,Drive,1500,SDP,0,229,0
37,19,Full,4,NW,VOLKSWAGEN,1968,D,15800,3,2,Road,3000,SDP,0,650,0
54,23,Full,6,GU,TOYOTA,998,P,2900,3,1,Drive,7000,SDP&C,0,214,0
64,9,Full,0,G,VAUXHALL,973,P,300,14,0,Road,8000,SDP,0,444,0
51,28,Full,8,RM,VAUXHALL,1686,D,13300,1,0,Drive,10000,SDP&C,0,670,0
32,0,Full,0,LS,FORD,1297,P,300,14,0,Garage,4999,SDP&C,0,1656,0
32,13,Full,4,CF,MITSUBISHI,1332,P,2400,7,0,Road,6000,SDP,0,541,0
18,1,Full,0,IG,VOLKSWAGEN,999,P,10000,2,0,Drive,3000,SDP,1,1866,0
29,11,Full,7,LL,SEAT,1968,D,2300,11,1,Drive,8000,SDP&C,0,412,0
53,34,Full,9,IP,FIAT,1242,P,2700,8,7,Road,11000,SDP&C,0,148,0
30,0,Full,0,SE,VOLKSWAGEN,999,P,1000,16,0,Road,12000,SDP&C,0,2570,0
48,29,Full,9,SE,VAUXHALL,1229,P,6000,3,2,Drive,7000,SDP&C,1,266,0
20,0,Full,0,NG,RENAULT,1149,P,300,14,0,Drive,7000,SDP,0,1698,0
38,20,Full,13,BT,BMW,1995,D,1500,14,0,Garage,6000,SDP&C,0,529,0
55,35,Full,9,WA,NISSAN,1598,P,8600,4,1,Drive,5000,SDP,1,451,0
57,37,Full,5,BT,MAZDA,1798,P,2900,9,0,Drive,6000,SDP,0,286,0
21,3,Full,3,SY,FORD,1398,D,600,12,3,Other,17000,SDP&C,0,624,0
24,4,Full,4,E,RENAULT,1598,P,5700,4,0,Road,3000,SDP,0,1039,0
35,1,Full,1,BL,TOYOTA,998,P,800,15,0,Road,4000,SDP&C,0,838,0
23,6,Full,6,SA,VAUXHALL,1598,P,1000,12,5,Drive,4000,SDP&C,0,365,0
50,24,Full,5,SL,MERCEDES-BENZ,1998,P,600,16,4,Drive,5000,SDP,0,1118,0
60,39,Full,10,KY,SEAT,1896,D,1900,11,3,Drive,10000,SDP,0,210,0
25,0,Full,0,TD,AUDI,1896,D,800,13,0,Road,10000,SDP&C,0,2067,0
33,6,Full,5,M,VOLKSWAGEN,1598,D,5100,6,1,Garage,15000,SDP&C,0,2479,0
37,1,Full,1,BS,LANDROVER,2179,D,21700,4,1,Drive,7000,SDP,0,1006,0
26,1,Full,1,MK,TOYOTA,998,P,500,14,1,Drive,4000,SDP&C,0,834,0
23,0,Full,0,IP,VOLKSWAGEN,1896,D,400,15,1,Drive,10000,SDP&C,0,1531,0
35,10,Full,2,W,AUDI,1595,P,5700,6,2,Road,5000,SDP,0,778,0
50,31,Full,10,HA,BMW,1895,P,2000,17,4,Drive,5000,SDP&C,1,257,0
53,34,Full,10,HD,VAUXHALL,1229,P,700,11,0,Drive,3000,Business,0,273,0
30,6,Full,0,SA,MERCEDES-BENZ,2143,D,14900,4,0,Garage,8000,Business,2,1146,0
28,10,Full,10,CV,TOYOTA,1329,P,2000,8,0,Road,3000,SDP,0,447,0
32,11,Full,3,CM,TOYOTA,1598,P,1800,10,0,Garage,5000,SDP,0,546,0
22,4,Full,2,TR,BMW,2497,D,800,15,0,Other,6000,SDP,0,1167,0
35,17,Full,0,SW,NISSAN,1197,P,27000,0,0,Road,5000,SDP,0,811,0
48,22,Full,9,LE,HONDA,2199,D,13700,3,0,Drive,10000,SDP&C,3,369,0
24,7,Full,7,HG,FORD,1242,P,500,13,7,Garage,4000,SDP&C,0,449,0
56,35,Full,12,SP,MITSUBISHI,1834,P,1100,12,3,Road,7000,SDP,0,172,0
53,31,Full,5,EN,VAUXHALL,1389,P,0,20,2,Road,7000,SDP,0,435,0
56,20,Full,3,CA,FORD,1679,P,400,14,0,Garage,2000,SDP,0,524,0
61,42,Full,13,WA,SUZUKI,1995,P,800,12,8,Drive,3000,SDP,0,269,0
24,0,Full,0,SN,NISSAN,998,P,200,15,0,Drive,3000,SDP&C,0,874,0
30,10,Full,2,TR,VAUXHALL,1598,P,3000,7,0,Garage,7500,SDP,0,481,0
48,31,Full,20,BD,FIAT,1242,P,15000,1,0,Drive,4000,SDP&C,0,209,0
25,7,Full,4,LU,VOLVO,2435,P,900,14,0,Drive,10000,SDP,0,802,0
40,22,Full,1,LE,BMW,4619,P,2000,14,0,Road,10000,SDP&C,0,1048,0
90,60,Full,20,CF,HONDA,1339,P,800,10,9,Garage,3000,SDP,0,658,0
68,40,Full,9,BS,SEAT,1968,D,3000,9,0,Garage,7000,SDP&C,0,246,0
47,29,Full,9,LA,RENAULT,1149,P,400,14,0,Other,6000,SDP,0,231,0
52,30,Full,4,DN,VAUXHALL,1248,D,9900,0,0,Drive,3000,Business,0,311,0
23,0,Full,0,BB,VAUXHALL,1229,P,5500,3,0,Drive,8000,SDP&C,0,1727,0
38,12,Full,9,BT,SEAT,1598,D,4300,6,3,Garage,16000,Business,0,483,0
26,1,Full,1,BT,RENAULT,1598,P,4200,6,0,Garage,7000,SDP&C,0,1021,0
17,0,Full,0,KT,MINI,1598,P,6700,4,0,Drive,10000,SDP&C,0,2050,0
51,30,Full,9,DN,FORD,1242,P,2800,4,1,Road,12000,SDP&C,0,237,0
45,0,Full,20,CM,BMW,1895,P,500,16,0,Drive,800,SDP,0,1712,0
33,9,Full,0,WF,CITROEN,998,P,2000,8,1,Road,6000,SDP,2,586,0
34,16,Full,13,EN,VAUXHALL,1398,P,3700,4,0,Drive,10000,SDP&C,0,547,0
46,22,Full,0,M,BMW,2494,P,500,16,0,Garage,6000,SDP,0,1795,0
69,50,Full,8,CA,FIAT,1910,D,800,12,2,Drive,6000,SDP,0,197,0
56,37,Full,20,NR,FORD,1560,D,4200,5,2,Drive,20000,SDP&C,0,244,0
63,42,Full,7,CM,MINI,1598,P,13900,3,2,Drive,6000,SDP&C,0,251,0
28,7,Full,2,IV,SEAT,1896,D,3400,8,0,Drive,2000,Business,1,538,0
43,21,Full,3,PE,VAUXHALL,2198,P,700,12,3,Drive,12000,SDP,0,474,0
21,2,Full,0,SP,PEUGEOT,1560,D,900,12,0,Road,10000,SDP&C,0,1289,0
52,22,Full,9,DL,MITSUBISHI,1124,P,1000,8,7,Drive,6000,SDP&C,0,158,0
41,24,Full,20,BL,PORSCHE,2480,P,5000,17,8,Drive,3000,SDP,0,363,0
43,10,Full,0,CF,CHEVROLET,1399,P,1000,7,5,Drive,4000,SDP&C,1,438,0
66,28,Full,8,IV,RENAULT,1783,P,500,12,0,Garage,2500,SDP,0,175,0
39,20,Full,9,RM,NISSAN,1997,P,4600,8,4,Drive,5000,SDP,0,424,0
33,12,Full,0,PL,TOYOTA,998,P,1200,9,0,Road,5000,SDP,0,733,0
47,29,Full,0,EX,AUDI,2496,D,1800,13,0,Drive,4000,SDP,0,415,0
44,27,Full,10,W,MERCEDES-BENZ,2143,D,37000,0,0,Road,8000,Business,1,913,0
28,9,Full,0,B,VAUXHALL,1796,P,4000,5,1,Garage,10000,SDP&C,3,1485,0
28,10,Full,2,IG,VAUXHALL,1229,P,5700,3,2,Road,2000,SDP,0,681,0
36,16,Full,6,LS,TOYOTA,1796,P,1200,14,5,Garage,5000,Business,0,583,0
27,7,Full,0,SA,FORD,1599,P,700,12,0,Drive,4500,SDP,0,1451,0
58,39,Full,1,RM,TOYOTA,1332,P,500,18,6,Road,3000,SDP&C,2,1178,0
79,19,Full,10,BD,MINI,1598,P,1400,14,11,Drive,2000,SDP,0,363,0
18,0,Full,0,IP,VOLKSWAGEN,1422,D,1000,11,0,Drive,12000,SDP&C,0,1981,0
82,60,Full,17,HG,SUZUKI,1328,P,4000,9,8,Other,5000,SDP,0,348,0
42,21,Full,8,NG,FORD,1560,D,1500,12,0,Drive,10000,SDP&C,0,418,0
29,1,Full,1,WN,RENAULT,1149,P,2100,8,1,Road,5000,SDP,0,1061,0
33,15,Full,12,TR,PEUGEOT,1398,D,2700,7,0,Road,10000,SDP&C,0,275,0
38,0,Full,0,TS,VAUXHALL,1686,D,4100,5,0,Drive,10000,SDP&C,0,1455,0
48,24,Full,12,CT,HYUNDAI,1086,P,3000,9,8,Drive,6000,SDP,0,283,0
60,29,Full,1,DN,VAUXHALL,1199,P,200,15,0,Road,5000,SDP,0,333,0
30,5,Full,3,ST,AUDI,1595,P,5000,7,2,Drive,5000,SDP,0,675,0
68,38,Full,15,PE,FORD,1399,D,1100,9,4,Road,4000,SDP,0,162,0
51,32,Full,15,B,BMW,4395,P,37400,3,0,Drive,5000,SDP&C,0,572,0
54,24,Full,0,LU,RENAULT,1149,P,1500,8,0,Road,5000,SDP,0,670,0
56,25,Full,3,TS,HYUNDAI,998,P,8500,0,0,Drive,10000,SDP,0,237,0
31,13,Full,5,BN,VOLKSWAGEN,1896,D,400,16,1,Road,5000,SDP,0,384,0
49,19,Full,9,OL,FORD,1388,P,3100,6,4,Drive,6000,SDP&C,0,539,0
43,15,Full,9,N,PEUGEOT,1587,P,1100,11,2,Drive,6000,SDP,0,703,0
41,23,Full,12,N,MERCEDES-BENZ,2143,D,34000,0,0,Road,10000,SDP&C,0,1072,0
55,35,Full,10,BT,BMW,1995,D,3800,10,5,Drive,12000,SDP,0,312,0
63,44,Full,9,SE,HYUNDAI,1975,P,1500,11,6,Drive,2000,SDP&C,0,343,0
26,9,Full,1,B,FORD,1242,P,700,11,8,Drive,8000,SDP&C,0,456,0
48,24,Full,2,M,FORD,1242,P,500,13,1,Drive,6000,SDP&C,0,577,0
53,27,Full,17,GU,MERCEDES-BENZ,2143,D,7900,7,6,Drive,15000,SDP,0,236,0
27,6,Full,4,SS,BMW,2993,D,4800,10,0,Drive,5000,SDP,0,892,0
41,21,Full,0,ST,FORD,1399,D,1000,10,3,Drive,6000,SDP&C,0,382,0
28,11,Full,2,CW,TOYOTA,998,P,800,11,0,Drive,10000,SDP&C,0,439,0
67,40,Full,13,SS,FIAT,1108,P,900,9,1,Road,4000,SDP,0,187,0
63,20,Full,10,E,TOYOTA,998,P,1500,7,7,Garage,4900,SDP,0,278,0
52,35,Full,9,LU,VAUXHALL,1686,D,4000,5,2,Drive,12000,SDP&C,1,485,0
41,2,Full,2,PA,HONDA,1339,P,5700,6,0,Drive,8000,SDP&C,0,633,0
35,14,Full,5,HP,KIA,1396,D,7000,3,0,Road,5000,SDP&C,0,432,0
51,32,Full,15,SY,PEUGEOT,1398,D,500,14,0,Other,10000,SDP&C,1,269,0
49,20,Full,8,G,PEUGEOT,1560,D,5300,3,1,Drive,1500,Business,0,310,0
45,24,Full,6,ML,VAUXHALL,1796,P,800,10,0,Road,10000,Business,0,653,0
53,28,Full,15,SN,VOLKSWAGEN,1968,D,6700,6,0,Drive,20000,SDP&C,0,228,0
17,0,Provisional,0,SG,VAUXHALL,1199,P,300,14,0,Garage,5000,SDP,0,864,0
49,15,Full,0,TN,FORD,1596,P,600,14,0,Drive,10000,SDP,0,888,0
61,37,Full,5,LL,PEUGEOT,1360,P,1000,10,7,Drive,5000,SDP&C,0,179,0
64,47,Full,0,TA,VAUXHALL,1598,P,700,12,0,Garage,500,SDP,0,397,0
45,29,Full,20,M,BMW,2993,D,31600,3,0,Garage,5999,SDP&C,0,850,0
